 name zcmb zhel dz mb dmb x1 dx1 color dcolor 3rdvar d3rdvar cov_m_s cov_m_c cov_s_c set ra dec biascor l b survey zCMB_A2
212 06D2ce 0.822103 0.82 0.0 24.189188 0.1046769999999999 2.0003610000000003 0.923527 -0.005164 0.076366 11.326 0.0705 0.010754 -0.000991 0.0307589999999999 1 150.434247 2.713314 -0.013711 4.127853408097636 0.7447679555068891 SNLS 0.822103
213 06D2ck 0.553797 0.552 0.0 23.411247 0.091857 0.012383 0.398176 -0.031799 0.03815 11.193 0.066 0.008153 0.000778 0.005545 1 150.366733 1.86363 0.001336 4.1432643897675145 0.7351871574161656 SNLS 0.553797
214 06D2fb 0.125298 0.124 0.0 19.752286 0.085713 -0.356571 0.055126 -0.019485 0.024631 9.74 0.124 -7.2e-05 0.000615 -0.000118 1 149.883946 1.827922 0.002649 4.137332419689807 0.7279876922754861 SNLS 0.125298
215 06D2ga 0.842123 0.84 0.0 24.283047 0.112024 1.261243 0.690285 -0.0594059999999999 0.072925 9.051 0.2885 0.025691 -0.000935 0.014293 1 149.78378700000005 1.938493 -0.015607 4.133868679076677 0.7276893469642636 SNLS 0.842123
216 06D2gb 0.443668 0.442 0.0 22.994747 0.091594 -1.632468 0.247572 -0.01406 0.038694 10.905 0.1245 0.005695 0.001016 0.003213 1 150.197581 1.985406 0.001333 4.138616593901851 0.7340351638273679 SNLS 0.443668
217 06D3bz 0.727675 0.727 0.0 23.946563 0.099419 -0.794668 0.4066869999999999 -0.1067859999999999 0.0672779999999999 10.293 0.062 0.010708 -5.9e-05 0.006423 1 214.29184 53.024826 -0.005952 1.6962008909293151 1.0403229490816592 SNLS 0.727675
218 06D3cc 0.683659 0.6829999999999999 0.0 24.054688 0.1152609999999999 0.691964 0.632202 -0.000385 0.08479 10.083 0.127 0.037635 -0.000869 0.002728 1 214.381668 52.912473 -0.003185 1.6922729154762504 1.0412136261799472 SNLS 0.683659
219 06D3df 0.4425479999999999 0.442 0.0 22.663818 0.08709 1.153024 0.164206 -0.026193 0.023283 10.46 0.032 -0.000421 0.000437 -0.000554 1 215.571703 52.957682 0.00132 1.6747794076448854 1.0323784909245768 SNLS 0.4425479999999999
220 06D3do 0.726679 0.726 0.0 23.896775 0.094974 0.614699 0.4774279999999999 -0.072211 0.0527679999999999 8.709 0.183 -0.002774 0.000327 -0.001666 1 214.247465 52.88254300000001 -0.005883 1.6937446056130143 1.0425242965250427 SNLS 0.726679
221 06D3dt 0.28251 0.282 0.0 22.151638 0.085709 0.087556 0.095 0.089097 0.022381 9.589 0.069 1e-05 0.000492 9e-05 1 214.340267 52.45281600000001 -0.001163 1.6825681163091095 1.0475995470464572 SNLS 0.28251
222 06D3ed 0.404549 0.404 0.0 22.60274200000001 0.086483 -0.385357 0.081308 -0.069037 0.022827 9.512 0.205 0.0001699999999999 0.000417 -0.0001199999999999 1 214.69917400000003 52.756559 0.00077 1.6837365914458666 1.0411009766339312 SNLS 0.404549
223 06D3el 0.5196109999999999 0.519 0.0 22.873755 0.088502 0.7701819999999999 0.109068 -0.141498 0.027412 9.554 0.0975 0.000708 0.000449 0.000102 1 214.254528 52.232401 0.001655 1.6789149870292848 1.0511100399019069 SNLS 0.5196109999999999
224 06D3em 0.690652 0.69 0.0 24.378431 0.095502 -0.153659 0.3594159999999999 0.177029 0.061598 9.459 0.2445 0.004822 0.000504 0.001611 1 214.847581 53.023013 -0.003584 1.6874119974279695 1.0365629142992168 SNLS 0.690652
225 06D3en 1.060801 1.06 0.0 24.70787 0.132013 -0.952679 0.4127729999999999 -0.158207 0.0610299999999999 7.715 0.935 0.010444 -0.00305 0.004456 1 215.305567 52.456079 -0.036389 1.6673377658058757 1.040757459291776 SNLS 1.060801
226 06D3et 0.576612 0.5760000000000001 0.0 23.456685 0.090075 -1.366428 0.1521549999999999 -0.075657 0.034312 10.765999999999998 0.09 0.001135 0.000481 0.000291 1 215.519873 52.338366 0.000933 1.6612641444951364 1.0407320396477608 SNLS 0.576612
227 06D3fp 0.268489 0.268 0.0 21.711856 0.08555 -0.071623 0.054189 0.048305 0.022113 9.55 0.2595 0.0001409999999999 0.000491 9e-06 1 215.077523 52.897165 -0.00126 1.680998132764899 1.0366273986907246 SNLS 0.268489
228 06D3gh 0.72068 0.72 0.0 23.914145 0.098773 0.235317 0.339848 -0.070767 0.065944 9.3 0.2445 0.0073989999999999 -0.000216 0.00285 1 214.630912 52.442908 -0.005473 1.6776757401664104 1.0457038748999217 SNLS 0.72068
229 06D3gn 0.250498 0.25 0.0 21.864224 0.086012 -0.5269119999999999 0.095929 0.115106 0.025679 10.59 0.1125 0.000548 0.000587 0.000198 1 214.435959 52.361182 -0.001302 1.6789304936069565 1.048143185994731 SNLS 0.250498
230 06D3gx 0.760691 0.76 0.0 23.906693 0.1012179999999999 0.551439 0.692364 -0.12921 0.082143 10.438 0.1465 0.017005 -0.000188 0.0258639999999999 1 214.26347400000003 52.936252 -0.008407 1.6946852184922183 1.0416984549493986 SNLS 0.760691
231 06D4ba 0.698167 0.7 0.0 23.730103 0.101565 0.678618 0.413274 -0.097992 0.072346 8.544 0.424 0.0137939999999999 8e-06 0.0023769999999999 1 333.898906 -18.229116 -0.00403 0.6721875883346218 -0.9272029023401372 SNLS 0.698167
232 06D4bo 0.550315 0.552 0.0 23.219524 0.089299 0.768518 0.177065 -0.042555 0.030271 9.96 0.2225 0.001518 0.000415 -2.8000000000000013e-05 1 333.867138 -17.409183 0.001384 0.6939430500616232 -0.9214293078962594 SNLS 0.550315
233 06D4bw 0.730128 0.732 0.0 23.905124 0.0965429999999999 0.681549 0.261367 0.012517 0.0616419999999999 9.276 0.1495 0.004157 0.000108 0.00032 1 333.765511 -17.883454 -0.006124 0.6801838974060975 -0.9229436637834908 SNLS 0.730128
234 06D4ce 0.847985 0.85 0.0 24.196452 0.110575 1.7521650000000002 0.570617 -0.109364 0.062192 8.861 0.317 0.022191 -0.000765 0.006876 1 334.321856 -17.235937 -0.016175 0.7033625685853363 -0.9272904246567748 SNLS 0.847985
235 06D4cl 0.997826 1.0 0.0 24.529085 0.115855 1.1767530000000002 0.387348 -0.086682 0.053789 9.333 0.4615 0.008081 -0.0015279999999999 0.00449 1 334.23772 -17.450634 -0.031122 0.6966974558955217 -0.9274168983747804 SNLS 0.997826
236 06D4co 0.435446 0.4370000000000001 0.0 22.524456 0.086944 -0.395993 0.094666 -0.0467949999999999 0.023301 10.627 0.1515 0.000118 0.000437 -0.0001159999999999 1 333.860492 -17.869185 0.001231 0.6815306002326155 -0.9243191159933573 SNLS 0.435446
237 06D4cq 0.40947 0.411 0.0 22.557433 0.086547 0.430851 0.095496 -0.037409 0.022021 9.107 0.088 0.000336 0.000399 -0.000155 1 334.231344 -17.71198 0.00085 0.6895745678489181 -0.9290286047838002 SNLS 0.40947
238 06D4dh 0.30159 0.303 0.0 21.442454 0.0860809999999999 0.5191020000000001 0.063186 -0.16192 0.021672 9.381 0.067 0.000441 0.000494 0.000129 1 333.582053 -17.585009 -0.000959 0.6863108536258143 -0.918181719081144 SNLS 0.30159
239 Aphrodite 1.299106 1.3 0.0 25.691231 0.128055 0.664323 0.357559 0.0098959999999999 0.036862 9.381 0.368 0.004579 0.000365 0.00611 4 53.156333 -27.779611 0.0 3.901392912235897 -0.9494320624420916 HST 1.299106
240 Eagle 1.020807 1.02 0.0 24.965297 0.1188359999999999 0.305488 0.291649 -0.1038 0.060285 10.004 0.03 0.003498 0.000915 0.006604 4 189.33646 62.228194 0.0 2.195286338436684 0.9568251750118508 HST 1.020807
241 Elvis 0.839734 0.8390000000000001 0.0 24.362709 0.112754 -0.08164 0.330694 -0.019546 0.03968 10.626 0.099 -0.001794 0.000493 -0.000895 4 189.45142 62.226472 0.0 2.1936753658039057 0.9569424092281013 HST 0.839734
242 Gabi 1.12085 1.12 0.0 25.147113 0.1216859999999999 0.6204529999999999 0.307485 -0.075491 0.0532 8.335 0.296 0.004032 0.000388 0.005988 4 189.05763 62.2021 0.0 2.19928340213676 0.9570544820026397 HST 1.12085
243 Lancaster 1.230892 1.23 0.0 26.046776 0.128558 -0.077374 0.6904640000000001 0.087011 0.048271 10.134 0.1945 0.003542 0.0002109999999999 0.008241 4 189.23633 62.214814 0.0 2.1967326882472933 0.9569791929091268 HST 1.230892
244 Ombo 0.97423 0.975 0.0 24.886143 0.118033 1.71648 0.295354 -0.004609 0.043876 9.317 0.051 0.00454 0.000959 0.004381 4 53.105583 -27.750836 0.0 3.900337775657689 -0.9501317747855992 HST 0.97423
245 Patuxent 0.970782 0.97 0.0 25.020075 0.118744 -0.10271 0.629553 -0.218154 0.1065049999999999 10.633 0.035 0.010981 0.001183 0.023467 4 189.5375 62.313122 0.0 2.192230354466436 0.955499635884588 HST 0.970782
246 SDSS10028 0.064229 0.06533 3.9e-05 18.347945000000006 0.112975 -1.201799 0.1870099999999999 0.01006 0.0254129999999999 10.531 0.0435 0.0013 0.000548 0.000597 2 17.741856 0.276253 -0.000664 2.329058745992486 -1.0855282301838636 SDSS 0.064229
247 SDSS1032 0.12903 0.12976 0.0 20.336945 0.1159309999999999 -2.528617 0.199976 0.050506 0.036779 10.456 0.022 0.002692 0.001133 0.000838 2 46.795696 1.119552 -0.00124 3.0997528756832184 -0.8173521531008989 SDSS 0.12903
248 SDSS10434 0.10289 0.10418 0.0 19.156988 0.114221 -0.005434 0.2808969999999999 -0.08741 0.0268959999999999 10.955 0.1285 0.005774 0.000781 0.003225 2 -30.04409 -1.193712 -0.001137 1.0087073841601797 -0.7225166358754364 SDSS 0.10289
249 SDSS10805 0.04413 0.04542 0.0 17.531728 0.1148599999999999 -0.952693 0.402381 0.056678 0.0248919999999999 9.998 0.206 0.006306 0.000594 0.003643 2 -15.072472 -0.01373 -0.000235 1.2848047698680194 -0.9049880340472596 SDSS 0.04413
250 SDSS11067 0.11304 0.114 0.0 19.114133 0.112246 1.733698 0.520618 -0.072351 0.026351 9.42 0.0865 0.005632 0.0005679999999999 0.006371 2 33.518394 -0.2391780000000001 -0.0011949999999999 2.840790073349264 -0.9875071932437844 SDSS 0.11304
251 SDSS1112 0.25611 0.25764 0.0 21.537919 0.12482 -0.623265 0.675408 -0.026817 0.0519179999999999 11.13 0.2175 0.024142 0.001549 0.005258 2 -20.982361 -0.375189 -0.00045 1.164801639824936 -0.8363091884575482 SDSS 0.25611
252 SDSS11206 0.38026 0.3819 0.0 22.200281 0.138121 -1.510288 0.8727600000000001 -0.205532 0.085154 10.689 0.1605 0.032602 0.001346 0.032911 2 3.289774 1.145541 -0.000372 1.8038595184444728 -1.051788167335563 SDSS 0.38026
253 SDSS11300 0.14547 0.1468 0.0 20.28342 0.1137369999999999 -1.607355 0.6755369999999999 0.075146 0.0327649999999999 9.291 0.1085 0.008831 0.000895 0.010478 2 6.7504940000000015 -0.5866239999999999 -0.001234 1.910463912650531 -1.0963727665718603 SDSS 0.14547
254 SDSS1241 0.08889 0.0902 0.0 19.115082 0.1125099999999999 -0.547524 0.078724 0.0489449999999999 0.022754 10.171 0.132 0.000578 0.000522 5.1e-05 2 -22.327475 -0.7765890000000001 -0.001014 1.1339276242128955 -0.8234268943516629 SDSS 0.08889
255 SDSS1253 0.26059 0.262 0.0 21.218177 0.1204349999999999 -0.959241 0.4478470000000001 -0.118798 0.048622 11.028 0.008 0.010964 0.001294 0.002902 2 -36.200954 0.163079 -0.000413 0.9543200420108912 -0.6210331690990822 SDSS 0.26059
256 SDSS12779 0.07891 0.07995 0.0 19.149702 0.117766 -0.561485 0.260778 0.096243 0.02955 10.59 0.077 -0.006687 0.0011099999999999 -0.003254 2 -50.528126 1.221122 -0.0008939999999999 0.8194497760422591 -0.3993986608274177 SDSS 0.07891
257 SDSS12781 0.08304 0.08431 0.0 19.38627 0.115125 -1.832076 0.188047 0.036206 0.0267759999999999 10.955 0.189 0.004178 0.0006929999999999 0.000831 2 5.406564 -1.009973 -0.000947 1.8566790169727183 -1.098156274801288 SDSS 0.08304
258 SDSS12843 0.16565 0.16695 0.0 20.412042 0.1184549999999999 -1.018684 0.298736 0.037459 0.0347569999999999 11.085 0.0175 0.009281 0.001274 0.003463 2 -36.121914 -0.980274 -0.001166 0.9348182667599296 -0.633312838857241 SDSS 0.16565
259 SDSS12853 0.16817 0.1694 0.0 20.17402 0.116716 -0.5801029999999999 0.345009 -0.0617559999999999 0.031989 10.467 0.2205 0.009354 0.0010019999999999 0.003283 2 -43.234436 0.72307 -0.0011539999999999 0.8844845897565192 -0.5128597530873974 SDSS 0.16817
260 SDSS12855 0.17063 0.172 0.0 20.781976 0.114853 -1.918197 0.29727 0.040563 0.034813 5.0 10.0 0.002792 0.0009689999999999 0.000629 2 -29.744469 0.7162390000000001 -0.001141 1.0481670951476 -0.7066964870527219 SDSS 0.17063
261 SDSS12856 0.17028 0.17167 0.0 20.134725 0.112043 0.8601709999999999 0.200447 -0.089735 0.023235 10.118 0.3355 0.001352 0.000465 0.000153 2 -27.134525 0.7559779999999999 -0.001143 1.0866339502779263 -0.7419880965672622 SDSS 0.17028
262 SDSS12860 0.12044 0.1217 0.0 20.209823 0.113463 -0.303464 0.2000299999999999 0.140894 0.027658 10.629 0.2095 0.001212 0.0007509999999999 0.000619 2 -36.305805 1.175912 -0.001223 0.9708864377590662 -0.6095082840554831 SDSS 0.12044
263 SDSS12869 0.27653 0.278 0.0 21.365495000000006 0.126014 0.2076329999999999 0.834884 -0.041301 0.050506 10.14 0.0495 0.031787 0.001877 0.012339 2 -32.600876 0.001078 -0.000291 0.996574622428318 -0.6741473191634824 SDSS 0.27653
264 SDSS12881 0.2316 0.233 0.0 21.098958 0.118789 0.7721319999999999 0.519462 0.03483 0.038889 9.324 0.171 0.016145 0.001188 0.004233 2 10.162345 -0.073567 -0.000666 2.0423628692673064 -1.0964399937878804 SDSS 0.2316
265 SDSS12883 0.30569 0.307 0.0 21.588074 0.1459 -1.955498 0.844199 -0.057713 0.0720929999999999 10.972 0.1485 0.064147 0.003606 0.022383 2 -47.374107 0.3986659999999999 -0.000128 0.8365459471463113 -0.4541122405807672 SDSS 0.30569
266 SDSS12898 0.07997 0.081 0.0 19.019822 0.1121089999999999 -0.069349 0.084661 0.070049 0.021196 10.081 0.2485 0.0004379999999999 0.00045 5e-06 2 26.79308300000001 -0.146964 -0.000908 2.646037587369344 -1.0450852021189716 SDSS 0.07997
267 SDSS12927 0.17415 0.175 0.0 20.351422 0.118918 0.026059 0.324204 0.014706 0.032635 10.482 0.236 -0.002185 0.001246 -0.0006259999999999 2 41.78614 0.7751279999999999 -0.001121 3.0118693890208377 -0.8831039713347009 SDSS 0.17415
268 SDSS12928 0.13868 0.1397 0.0 19.897068 0.116765 -0.55804 0.3785179999999999 -0.0640039999999999 0.0320839999999999 10.896 0.2085 -0.0068439999999999 0.001083 -0.003817 2 -54.990971 -0.975694 -0.001243 0.7424321881262468 -0.3503899320499847 SDSS 0.13868
269 SDSS12930 0.14607 0.14717 0.0 20.061964 0.117074 1.887311 0.404985 0.021652 0.032489 10.785 0.2705 0.010853 0.0010869999999999 0.003446 2 -50.317223 -0.474529 -0.001233 0.7935201696190571 -0.4173740436015991 SDSS 0.14607
270 SDSS12950 0.08133 0.08266 0.0 18.915623 0.111814 -0.3315 0.061082 -0.0053289999999999 0.020434 9.793 0.1055 0.000156 0.000421 -4e-06 2 -8.33255 -0.840276 -0.000926 1.425484429566246 -0.99068133356797 SDSS 0.08133
271 SDSS12971 0.2338 0.23524 0.0 20.793051 0.115605 1.184623 0.581392 -0.091515 0.03603 11.563 0.131 0.002014 0.000884 -0.003268 2 6.6485020000000015 -0.302072 -0.000647 1.9089215901152023 -1.0911447748282312 SDSS 0.2338
272 SDSS12972 0.25655 0.258 0.0 21.306745000000006 0.12587 0.115968 0.663312 -0.080959 0.048539 8.871 0.292 0.031906 0.001962 0.013525 2 7.958593 -0.382957 -0.0004469999999999 1.957283218893306 -1.0968237973581918 SDSS 0.25655
273 SDSS12977 0.2456199999999999 0.247 0.0 21.151867000000006 0.115338 0.070492 0.488739 -0.048348 0.038411 9.565 0.271 0.003127 0.0009289999999999 -0.000898 2 13.695609 -0.250863 -0.000541 2.1778376779794795 -1.1014878128239591 SDSS 0.2456199999999999
274 SDSS13005 0.12593 0.127 0.0 19.89021 0.157613 -0.332265 0.31475 -0.012297 0.043939 10.193 0.217 0.01615 0.003978 0.00306 2 27.395458 -0.649882 -0.001236 2.672603618360579 -1.048380454448122 SDSS 0.12593
275 SDSS13025 0.22351 0.225 0.0 21.236545 0.1168 0.742038 0.297371 0.0288439999999999 0.0359149999999999 10.714 0.3695 0.0046939999999999 0.001086 0.00116 2 -18.432674 0.415896 -0.000739 1.226306634728444 -0.8590028496844578 SDSS 0.22351
276 SDSS13038 0.10264 0.104 0.0 19.206141 0.113322 1.419043 0.145956 -0.023293 0.023002 5.0 10.0 0.002333 0.000582 0.000659 2 -12.173217 0.504606 -0.001135 1.3576271823538189 -0.9312075464237204 SDSS 0.10264
277 SDSS13044 0.11967 0.121 0.0 19.578968 0.112171 -0.014339 0.128144 -0.06787 0.022157 9.624 0.0405 0.001205 0.0005 0.0004769999999999 2 -27.457249 0.503265 -0.001221 1.0771852712838952 -0.7403770649722388 SDSS 0.11967
278 SDSS13045 0.18055 0.182 0.0 20.67432 0.118342 -0.137419 0.4687020000000001 0.0521289999999999 0.0342149999999999 10.414 0.11 -0.007697 0.001245 -0.002972 2 -14.975060999999998 0.53767 -0.001082 1.2972562762522482 -0.8989962285794786 SDSS 0.18055
279 SDSS13070 0.19709 0.1985299999999999 0.0 20.348239000000003 0.116183 0.94902 0.275205 -0.144736 0.028227 9.999 0.264 0.007604 0.00084 0.002549 2 -2.214941 -0.746341 -0.000963 1.6002667251347638 -1.0456072703913926 SDSS 0.19709
280 SDSS13072 0.22916 0.2306300000000001 0.0 21.093432 0.122097 0.392184 0.389836 -0.013385 0.043343 10.027 0.1095 0.0135449999999999 0.001593 0.003517 2 -25.040529 0.024371 -0.000688 1.1050951139738463 -0.7783161295508149 SDSS 0.22916
281 SDSS13099 0.2645099999999999 0.26603 0.0 21.53541 0.119638 0.3472119999999999 0.787464 -0.021876 0.046516 11.053 0.1765 0.000978 0.001303 -0.0016179999999999 2 -0.181266 -1.250384 -0.000381 1.6572884117195872 -1.0691227476382552 SDSS 0.2645099999999999
282 SDSS13135 0.10337 0.10467 0.0 19.373517 0.111598 -1.412953 0.069418 -0.056782 0.020707 11.161 0.121 0.000176 0.000423 -3.1e-05 2 4.172286 -0.42454 -0.00114 1.8177756383813417 -1.0824977644422598 SDSS 0.10337
283 SDSS13136 0.36441 0.366 0.0 22.299562 0.131873 0.65981 0.838318 -0.101528 0.060234 11.25 0.098 0.034886 0.001675 0.012765 2 6.140682 -0.279061 -0.000215 1.8904012193072968 -1.0888323926265977 SDSS 0.36441
284 SDSS13152 0.2056 0.207 0.0 20.662469 0.113718 0.2586699999999999 0.2437369999999999 0.007696 0.029325 9.363 0.199 0.003031 0.000761 0.0008289999999999 2 7.052111 0.1180099999999999 -0.0008939999999999 1.9269665690353848 -1.085376915886149 SDSS 0.2056
285 SDSS13254 0.17981 0.18066 0.0 21.151747 0.120493 0.479896 0.537821 0.092962 0.039262 9.975 0.2055 -0.007139 0.001508 -0.002912 2 42.058674 -0.347028 -0.0010869999999999 3.0386632732263505 -0.8940968926586399 SDSS 0.17981
286 SDSS13305 0.19959 0.201 0.0 20.849845 0.1152059999999999 1.115009 0.30976 0.017693 0.03302 10.014 0.104 0.005478 0.000924 0.001398 2 -28.899513 0.691214 -0.0009429999999999 1.059664702381348 -0.7186113094562157 SDSS 0.19959
287 SDSS13354 0.15653 0.15763 0.0 20.298025 0.1130119999999999 1.040064 0.162748 0.087963 0.026774 10.648 0.2255 0.0013859999999999 0.000684 0.000469 2 27.564823 -0.887272 -0.001204 2.681654866183623 -1.0507445863048326 SDSS 0.15653
288 SDSS13411 0.1618 0.163 0.0 20.328307 0.120879 1.786215 0.373604 0.019766 0.034148 8.508 0.2565 0.014639 0.0013 0.003839 2 -44.810047 0.191662 -0.001184 0.8589859791827723 -0.4943269586784349 SDSS 0.1618
289 SDSS13425 0.20953 0.211 0.0 21.86497 0.131221 -0.977679 0.5602779999999999 0.259538 0.057176 10.36 0.221 0.008805 0.002994 0.002468 2 -21.458321 0.054988 -0.0008609999999999 1.1647434515137416 -0.8251120846421233 SDSS 0.20953
290 SDSS13506 0.24179 0.243 0.0 21.801057 0.122422 -0.200116 0.62557 0.138533 0.046327 10.402 0.224 0.0210349999999999 0.001645 0.006111 2 25.243341 -0.727846 -0.000575 2.6044598010357465 -1.0654413395398488 SDSS 0.24179
291 SDSS13511 0.23646 0.2373699999999999 0.0 21.461512 0.117789 -1.553624 0.441449 -0.095193 0.040556 11.103 0.0865 0.010449 0.001133 0.003105 2 40.612354 -0.794122 -0.000623 3.0176532394767404 -0.9171170054392666 SDSS 0.23646
292 SDSS13578 0.22668 0.228 0.0 21.06808 0.115846 -0.245891 0.365672 -0.0403269999999999 0.0364699999999999 8.902000000000003 0.8375 0.005751 0.000948 0.00108 2 17.394697 0.704158 -0.000711 2.3138271648814244 -1.079094373490851 SDSS 0.22668
293 SDSS13610 0.29678 0.2982599999999999 0.0 21.38185 0.1177849999999999 0.079305 0.535094 -0.095522 0.041829 10.509 0.1215 0.011579 0.000906 0.00105 2 -33.985218 0.726284 -0.000167 0.9917829460144062 -0.6471356280262426 SDSS 0.29678
294 SDSS13641 0.2085199999999999 0.21 0.0 20.762042 0.1143859999999999 1.026478 0.283831 -0.031055 0.032116 5.0 10.0 0.00382 0.000834 0.0007559999999999 2 -14.781268 -0.981143 -0.0008699999999999 1.2721707800308448 -0.9208388902009684 SDSS 0.2085199999999999
295 SDSS13655 0.25104 0.252 0.0 21.936242 0.119872 -1.339461 0.58431 0.082437 0.047361 10.996 0.0175 0.013833 0.0013189999999999 0.003153 2 39.020218 -0.994179 -0.000494 2.987286161203313 -0.9383938051413035 SDSS 0.25104
296 SDSS13689 0.25012 0.2516 0.0 20.967243 0.1165809999999999 1.161118 0.37898 -0.147913 0.037575 10.449000000000002 0.149 0.006689 0.001015 0.0017289999999999 2 4.016125 0.807558 -0.000502 1.8250524355904627 -1.0611029921931818 SDSS 0.25012
297 SDSS1371 0.11771 0.11909 0.0 19.052211 0.1119599999999999 0.789563 0.0958519999999999 -0.101397 0.02157 10.95 0.089 0.000651 0.000459 8.499999999999999e-05 2 -10.626181 0.429384 -0.001214 1.3921718352444852 -0.9489790609701078 SDSS 0.11771
298 SDSS13727 0.21971 0.221 0.0 20.855502 0.115514 1.253108 0.342124 -0.040277 0.035174 9.62 0.1695 0.0064239999999999 0.000909 0.0017879999999999 2 -42.411919 0.93262 -0.000773 0.8968539349161868 -0.5230540492077852 SDSS 0.21971
299 SDSS13736 0.14901 0.1504 0.0 19.972155 0.112283 1.116862 0.164507 -0.026876 0.023147 9.589 0.2745 0.001651 0.0005009999999999 0.000394 2 -23.166714 1.030971 -0.001227 1.154117763854526 -0.7915669388474434 SDSS 0.14901
300 SDSS13757 0.28742 0.289 0.0 21.262819 0.118845 1.098936 0.4291899999999999 -0.166608 0.042413 5.0 10.0 0.007656 0.001108 0.001103 2 -9.876911 -1.1578469999999998 -0.0002189999999999 1.3805334997358618 -0.9788854152177496 SDSS 0.28742
301 SDSS13796 0.1436 0.145 0.0 19.837994 0.111766 0.789492 0.115818 -0.018978 0.022019 10.018 0.3445 0.000606 0.000453 0.000159 2 -9.308426 0.532883 -0.0012369999999999 1.4259671736977764 -0.96128091609756 SDSS 0.1436
302 SDSS13830 0.32837 0.33 0.0 21.644732 0.134054 1.180448 0.62133 -0.018399 0.05365 11.042 0.316 0.036511 0.002369 0.011087 2 -8.438282000000001 -0.382281 -8.3e-05 1.4312522444901072 -0.983118831736312 SDSS 0.32837
303 SDSS13835 0.24625 0.2477 0.0 21.07527 0.114566 0.6248520000000001 0.246427 -0.0783919999999999 0.034754 10.462 0.3145 0.0031579999999999 0.000832 0.001062 2 6.0596440000000005 -0.2482619999999999 -0.000536 1.8876927231620724 -1.0879893589198302 SDSS 0.24625
304 SDSS13894 0.1196599999999999 0.121 0.0 20.319989 0.113363 0.742978 0.166311 0.166043 0.02723 9.6 0.078 0.0017329999999999 0.000735 0.000765 2 1.69061 -0.03676 -0.001221 1.7364742458380271 -1.0621910995938453 SDSS 0.1196599999999999
305 SDSS13934 0.32838 0.33 0.0 22.190461 0.136536 -0.707675 0.8191689999999999 -0.1002059999999999 0.069498 10.51 0.0475 0.041775 0.001478 0.010853 2 -17.88899 -0.435268 -8.3e-05 1.2203561224748232 -0.8762053348364601 SDSS 0.32838
306 SDSS14019 0.21513 0.2164 0.0 21.433042 0.120494 -0.316436 0.38778 -0.021846 0.04555 9.67 0.04 0.010555 0.00158 0.003864 2 -43.357578 -0.6479520000000001 -0.000813 0.859745145847854 -0.5236001633116832 SDSS 0.21513
307 SDSS14024 0.14478 0.146 0.0 20.466614 0.114439 -1.922932 0.195002 0.03787 0.031511 8.378 0.979 0.001906 0.000863 0.000786 2 -41.801437 0.916348 -0.001236 0.9032010188989528 -0.5321921841096725 SDSS 0.14478
308 SDSS14108 0.13243 0.133 0.0 20.147341 0.112393 0.248082 0.143225 -0.000855 0.024455 8.937999999999997 0.467 0.0007469999999999 0.0005639999999999 0.000275 2 53.594646 -1.12321 -0.001243 3.250531760812544 -0.7521125762096048 SDSS 0.13243
309 SDSS14157 0.2108199999999999 0.2115 0.0 20.480731 0.11447 1.125219 0.266073 -0.058471 0.0318769999999999 10.943 0.227 0.004189 0.0008269999999999 0.000926 2 51.136692 1.022365 -0.00085 3.1733839114248714 -0.7620607886063817 SDSS 0.2108199999999999
310 SDSS14212 0.20399 0.2054 0.0 20.912346 0.114245 -0.339599 0.173027 -0.032535 0.031921 10.284 0.048 0.0020559999999999 0.000842 0.0006309999999999 2 -29.529888 1.045011 -0.000908 1.0571449696763748 -0.7061408732980875 SDSS 0.20399
311 SDSS14261 0.27952 0.281 0.0 21.349608 0.121901 0.694248 0.4615189999999999 -0.030169 0.042765 8.814 0.5489999999999999 0.017391 0.001403 0.005581 2 -31.759598 0.253794 -0.00027 1.0122460801919273 -0.6834354082008348 SDSS 0.27952
312 SDSS14279 0.04428 0.04539 0.0 17.546294 0.113705 -0.162447 0.047432 0.090515 0.023033 10.513 0.224 0.000123 0.0004469999999999 -0.000133 2 18.488775 0.371669 -0.0002379999999999 2.355859165448793 -1.0816184568377252 SDSS 0.04428
313 SDSS14284 0.18037 0.18107 0.0 20.228837 0.112763 -0.30878 0.169404 -0.068514 0.025585 10.514 0.1195 0.0017 0.000579 0.000583 2 49.049294 -0.6009439999999999 -0.001083 3.170486850350576 -0.8081660246238305 SDSS 0.18037
314 SDSS14298 0.2607 0.262 0.0 21.261083 0.117389 1.298349 0.380957 -0.080943 0.042088 5.0 10.0 0.008819 0.000899 0.001041 2 -45.10495 1.223257 -0.000412 0.8733147764763689 -0.480528940651235 SDSS 0.2607
315 SDSS14318 0.05654 0.0578299999999999 0.0 17.780075 0.122398 0.8643540000000001 0.782043 0.0283529999999999 0.0321759999999999 9.93 0.0835 -0.005013 0.000623 0.010413 2 -19.574804 -0.136905 -0.000516 1.1945665437680666 -0.8514608122597318 SDSS 0.05654
316 SDSS14331 0.2126 0.214 0.0 21.246133 0.1166069999999999 0.141351 0.293878 0.014187 0.039132 9.741 0.371 0.005643 0.001073 0.0010429999999999 2 7.888675 -0.135814 -0.0008349999999999 1.956230432430124 -1.0923671029350557 SDSS 0.2126
